TIME IN SEC.,I,II,III,AVR,AVL,AVF,V1,V2,V3,V4,V5,V6
0.476,-9.766,-53.713,-43.947,29.298,14.649,-48.83,-19.532,-19.532,-19.532,-14.649,-24.415,-29.298
0.478,-9.766,-53.713,-43.947,29.298,14.649,-48.83,-19.532,-19.532,-19.532,-14.649,-19.532,-29.298
0.48,-9.766,-53.713,-43.947,29.298,14.649,-48.83,-19.532,-19.532,-24.415,-4.883,-29.298,-29.298
0.482,-9.766,-53.713,-43.947,29.298,14.649,-48.83,-19.532,-19.532,-24.415,-4.883,-29.298,-29.298
0.484,-9.766,-53.713,-43.947,29.298,14.649,-48.83,-19.532,-24.415,-24.415,-4.883,-29.298,-29.298
0.486,-9.766,-48.83,-39.064,29.298,14.649,-43.947,-19.532,-24.415,-24.415,-4.883,-29.298,-29.298
0.488,-4.883,-48.83,-43.947,24.415,19.532,-48.83,-19.532,-14.649,-24.415,-4.883,-29.298,-29.298
0.49,-4.883,-48.83,-43.947,24.415,19.532,-48.83,-19.532,-14.649,-24.415,0.0,-29.298,-29.298
0.492,-4.883,-48.83,-43.947,24.415,19.532,-48.83,-19.532,-14.649,-24.415,0.0,-29.298,-29.298
0.494,-4.883,-48.83,-43.947,24.415,19.532,-48.83,-19.532,-14.649,-24.415,0.0,-29.298,-29.298
0.496,-14.649,-48.83,-34.181,29.298,9.766,-43.947,-19.532,-14.649,-19.532,9.766,-29.298,-19.532
0.498,-14.649,-48.83,-34.181,29.298,9.766,-43.947,-19.532,-14.649,-9.766,9.766,-29.298,-19.532
0.5,-14.649,-39.064,-24.415,24.415,4.883,-34.181,-9.766,-9.766,0.0,19.532,-29.298,-24.415
0.502,-14.649,-39.064,-24.415,24.415,4.883,-34.181,-4.883,-4.883,14.649,24.415,-19.532,-24.415
0.504,-14.649,-39.064,-24.415,24.415,4.883,-34.181,4.883,14.649,34.181,48.83,-14.649,-19.532
0.506,-14.649,-39.064,-24.415,24.415,4.883,-34.181,9.766,29.298,73.245,78.128,-24.415,-29.298
0.508,-14.649,-29.298,-14.649,19.532,0.0,-24.415,29.298,63.479,122.075,117.192,-14.649,-29.298
0.51,-9.766,-24.415,-14.649,14.649,0.0,-19.532,43.947,107.426,190.437,161.139,-14.649,-39.064
0.512,0.0,-14.649,-14.649,4.883,4.883,-14.649,68.362,161.139,288.097,234.384,0.0,-43.947
0.514,4.883,-9.766,-14.649,0.0,9.766,-9.766,78.128,214.852,375.991,317.395,14.649,-43.947
0.516,19.532,4.883,-14.649,-9.766,19.532,-4.883,92.777,263.682,463.885,415.055,43.947,-43.947
0.518,39.064,24.415,-14.649,-29.298,29.298,4.883,112.309,302.746,546.896,512.715,83.011,-34.181
0.52,53.713,53.713,0.0,-53.713,29.298,29.298,102.543,332.044,615.258,610.375,136.724,-24.415
0.522,87.894,83.011,-4.883,-83.011,48.83,39.064,97.66,341.81,673.854,708.035,219.735,14.649
0.524,122.075,131.841,9.766,-126.958,58.596,73.245,78.128,341.81,708.035,791.046,312.512,53.713
0.526,156.256,180.671,24.415,-166.022,68.362,102.543,43.947,327.161,717.801,844.759,415.055,102.543
0.528,200.203,244.15,43.947,-219.735,78.128,146.49,0.0,278.331,673.854,874.057,517.598,156.256
0.53,249.033,297.863,48.83,-273.448,102.543,175.788,-63.479,214.852,595.726,854.525,605.492,224.618
0.532,288.097,366.225,78.128,-327.161,107.426,224.618,-136.724,107.426,473.651,786.163,668.971,288.097
0.534,302.746,429.704,126.958,-366.225,87.894,278.331,-200.203,0.0,317.395,639.673,698.269,356.459
0.536,302.746,483.417,180.671,-390.64,63.479,332.044,-268.565,-122.075,136.724,424.821,673.854,400.406
0.538,283.214,522.481,239.267,-400.406,24.415,380.874,-312.512,-234.384,-19.532,214.852,634.79,444.353
0.54,249.033,556.662,307.629,-400.406,-29.298,434.587,-346.693,-317.395,-170.905,-14.649,566.428,463.885
0.542,190.437,571.311,380.874,-380.874,-92.777,478.534,-366.225,-390.64,-273.448,-234.384,459.002,463.885
0.544,117.192,581.077,463.885,-346.693,-170.905,522.481,-356.459,-449.236,-351.576,-449.236,327.161,454.119
0.546,39.064,561.545,522.481,-297.863,-239.267,542.013,-346.693,-478.534,-385.757,-649.439,166.022,415.055
0.548,-53.713,522.481,576.194,-234.384,-312.512,546.896,-302.746,-478.534,-385.757,-820.344,4.883,366.225
0.55,-141.607,473.651,615.258,-166.022,-375.991,542.013,-263.682,-454.119,-341.81,-976.6,-180.671,297.863
0.552,-229.501,415.055,644.556,-92.777,-434.587,527.364,-190.437,-390.64,-244.15,-1079.143,-336.927,224.618
0.554,-322.278,351.576,673.854,-14.649,-498.066,512.715,-122.075,-302.746,-92.777,-1142.622,-483.417,146.49
0.556,-390.64,278.331,668.971,53.713,-527.364,473.651,-39.064,-200.203,97.66,-1123.09,-581.077,73.245
0.558,-439.47,214.852,654.322,112.309,-546.896,434.587,43.947,-87.894,307.629,-1079.143,-649.439,9.766
0.56,-473.651,146.49,620.141,161.139,-546.896,380.874,107.426,29.298,512.715,-1005.898,-688.503,-63.479
0.562,-498.066,92.777,590.843,200.203,-542.013,341.81,180.671,146.49,712.918,-957.068,-712.918,-122.075
0.564,-498.066,34.181,532.247,229.501,-512.715,283.214,253.916,268.565,903.355,-908.238,-722.684,-175.788
0.566,-493.183,-24.415,468.768,258.799,-483.417,219.735,327.161,380.874,1079.143,-864.291,-712.918,-214.852
0.568,-488.3,-68.362,419.938,278.331,-454.119,175.788,395.523,488.3,1240.282,-810.578,-698.269,-244.15
0.57,-483.417,-102.543,380.874,292.98,-434.587,136.724,468.768,571.311,1367.24,-776.397,-683.62,-268.565
0.572,-483.417,-131.841,351.576,307.629,-419.938,107.426,546.896,649.439,1484.432,-727.567,-649.439,-283.214
0.574,-483.417,-170.905,312.512,327.161,-400.406,68.362,625.024,698.269,1562.56,-698.269,-620.141,-297.863
0.576,-483.417,-214.852,268.565,346.693,-375.991,24.415,708.035,737.333,1611.39,-664.088,-595.726,-307.629
0.578,-488.3,-239.267,249.033,361.342,-371.108,4.883,786.163,756.865,1640.688,-659.205,-571.311,-317.395
0.58,-493.183,-278.331,214.852,385.757,-356.459,-34.181,874.057,766.631,1640.688,-639.673,-546.896,-317.395
0.582,-498.066,-302.746,195.32,400.406,-346.693,-53.713,952.185,766.631,1601.624,-639.673,-537.13,-332.044
0.584,-502.949,-341.81,161.139,419.938,-332.044,-92.777,1035.196,747.099,1557.677,-629.907,-527.364,-327.161
0.586,-507.832,-380.874,126.958,444.353,-317.395,-126.958,1113.324,722.684,1469.783,-629.907,-527.364,-332.044
0.588,-502.949,-419.938,83.011,459.002,-292.98,-170.905,1181.686,698.269,1357.474,-634.79,-527.364,-336.927
0.59,-502.949,-459.002,43.947,478.534,-273.448,-209.969,1254.931,664.088,1206.101,-644.556,-527.364,-346.693
0.592,-502.949,-498.066,4.883,498.066,-253.916,-249.033,1328.176,649.439,1064.494,-634.79,-527.364,-351.576
0.594,-498.066,-537.13,-39.064,517.598,-229.501,-288.097,1391.655,625.024,893.589,-639.673,-527.364,-366.225
0.596,-493.183,-571.311,-78.128,532.247,-209.969,-327.161,1464.9,595.726,717.801,-639.673,-522.481,-366.225
0.598,-478.534,-600.609,-122.075,537.13,-180.671,-361.342,1518.613,566.428,542.013,-629.907,-517.598,-375.991
0.6,-473.651,-625.024,-151.373,546.896,-161.139,-390.64,1557.677,532.247,380.874,-610.375,-502.949,-375.991
0.602,-454.119,-644.556,-190.437,546.896,-131.841,-419.938,1586.975,502.949,219.735,-600.609,-493.183,-375.991
0.604,-444.353,-659.205,-214.852,551.779,-117.192,-439.47,1621.156,468.768,68.362,-590.843,-483.417,-366.225
0.606,-434.587,-668.971,-234.384,551.779,-102.543,-454.119,1640.688,444.353,-73.245,-566.428,-468.768,-361.342
0.608,-424.821,-668.971,-244.15,546.896,-92.777,-459.002,1640.688,400.406,-180.671,-542.013,-444.353,-346.693
0.61,-410.172,-659.205,-249.033,532.247,-83.011,-454.119,1606.507,346.693,-283.214,-522.481,-429.704,-336.927
0.612,-395.523,-649.439,-253.916,522.481,-73.245,-454.119,1562.56,297.863,-356.459,-488.3,-405.289,-317.395
0.614,-375.991,-625.024,-249.033,498.066,-63.479,-439.47,1489.315,224.618,-415.055,-463.885,-375.991,-292.98
0.616,-356.459,-590.843,-234.384,473.651,-63.479,-415.055,1381.889,146.49,-459.002,-439.47,-361.342,-278.331
0.618,-341.81,-556.662,-214.852,449.236,-63.479,-385.757,1269.58,87.894,-488.3,-405.289,-332.044,-253.916
0.62,-312.512,-517.598,-205.086,415.055,-53.713,-361.342,1142.622,29.298,-507.832,-390.64,-307.629,-239.267
0.622,-278.331,-473.651,-195.32,375.991,-43.947,-336.927,1001.015,-9.766,-527.364,-366.225,-283.214,-219.735
0.624,-244.15,-434.587,-190.437,336.927,-29.298,-312.512,859.408,-43.947,-517.598,-332.044,-258.799,-185.554
0.626,-214.852,-375.991,-161.139,292.98,-29.298,-268.565,708.035,-58.596,-507.832,-302.746,-224.618,-161.139
0.628,-170.905,-327.161,-156.256,249.033,-9.766,-244.15,561.545,-78.128,-478.534,-258.799,-190.437,-136.724
0.63,-131.841,-278.331,-146.49,205.086,4.883,-214.852,424.821,-83.011,-454.119,-224.618,-161.139,-117.192
0.632,-107.426,-239.267,-131.841,170.905,9.766,-185.554,307.629,-83.011,-419.938,-175.788,-136.724,-87.894
0.634,-73.245,-195.32,-122.075,131.841,24.415,-161.139,209.969,-68.362,-380.874,-141.607,-107.426,-63.479
0.636,-48.83,-161.139,-112.309,102.543,29.298,-136.724,131.841,-53.713,-351.576,-112.309,-78.128,-53.713
0.638,-19.532,-131.841,-112.309,73.245,43.947,-122.075,68.362,-43.947,-322.278,-83.011,-58.596,-39.064
0.64,4.883,-107.426,-112.309,48.83,58.596,-107.426,29.298,-19.532,-288.097,-63.479,-39.064,-24.415
0.642,19.532,-87.894,-107.426,34.181,63.479,-97.66,-4.883,-4.883,-273.448,-39.064,-29.298,-19.532
0.644,29.298,-73.245,-102.543,19.532,63.479,-87.894,-19.532,4.883,-239.267,-24.415,-14.649,0.0
0.646,34.181,-63.479,-97.66,14.649,63.479,-78.128,-34.181,14.649,-219.735,-14.649,-9.766,9.766
0.648,39.064,-58.596,-97.66,9.766,68.362,-78.128,-43.947,14.649,-200.203,-9.766,-4.883,4.883
0.65,43.947,-58.596,-102.543,4.883,73.245,-78.128,-53.713,9.766,-200.203,-9.766,-4.883,4.883
0.652,48.83,-53.713,-102.543,0.0,73.245,-78.128,-63.479,9.766,-185.554,-4.883,0.0,14.649
0.654,48.83,-48.83,-97.66,0.0,73.245,-73.245,-63.479,9.766,-185.554,0.0,0.0,14.649
0.656,48.83,-43.947,-92.777,0.0,68.362,-68.362,-68.362,9.766,-180.671,0.0,0.0,14.649
0.658,53.713,-43.947,-97.66,-4.883,73.245,-68.362,-73.245,9.766,-180.671,0.0,0.0,19.532
0.66,63.479,-43.947,-107.426,-9.766,83.011,-73.245,-68.362,9.766,-180.671,14.649,4.883,19.532
0.662,63.479,-43.947,-107.426,-9.766,83.011,-73.245,-73.245,9.766,-180.671,14.649,4.883,19.532
0.664,63.479,-39.064,-102.543,-9.766,83.011,-68.362,-78.128,9.766,-180.671,19.532,9.766,19.532
0.666,68.362,-39.064,-107.426,-14.649,87.894,-73.245,-78.128,9.766,-180.671,19.532,9.766,24.415
0.668,68.362,-39.064,-107.426,-14.649,87.894,-73.245,-73.245,9.766,-180.671,19.532,4.883,24.415
0.67,68.362,-39.064,-107.426,-14.649,87.894,-73.245,-73.245,9.766,-180.671,19.532,4.883,24.415
0.672,68.362,-34.181,-102.543,-14.649,83.011,-68.362,-73.245,9.766,-180.671,24.415,4.883,24.415
0.674,68.362,-34.181,-102.543,-14.649,83.011,-68.362,-73.245,9.766,-180.671,24.415,4.883,24.415
0.676,73.245,-34.181,-107.426,-19.532,87.894,-68.362,-63.479,0.0,-170.905,24.415,4.883,24.415
0.678,73.245,-29.298,-102.543,-19.532,87.894,-63.479,-63.479,0.0,-170.905,24.415,4.883,24.415
0.68,73.245,-29.298,-102.543,-19.532,87.894,-63.479,-63.479,0.0,-175.788,29.298,4.883,24.415
0.682,73.245,-29.298,-102.543,-19.532,87.894,-63.479,-63.479,0.0,-175.788,29.298,9.766,24.415
0.684,73.245,-29.298,-102.543,-19.532,87.894,-63.479,-63.479,9.766,-175.788,29.298,9.766,24.415
0.686,73.245,-29.298,-102.543,-19.532,87.894,-63.479,-63.479,9.766,-175.788,29.298,9.766,29.298
0.688,73.245,-29.298,-102.543,-19.532,87.894,-63.479,-68.362,4.883,-175.788,29.298,9.766,29.298
0.69,73.245,-29.298,-102.543,-19.532,87.894,-63.479,-73.245,4.883,-180.671,29.298,9.766,29.298
0.692,78.128,-29.298,-107.426,-24.415,92.777,-68.362,-73.245,9.766,-180.671,39.064,19.532,29.298
0.694,78.128,-29.298,-107.426,-24.415,92.777,-68.362,-73.245,9.766,-175.788,39.064,24.415,29.298
0.696,78.128,-29.298,-107.426,-24.415,92.777,-68.362,-73.245,9.766,-170.905,39.064,24.415,34.181
0.698,78.128,-29.298,-107.426,-24.415,92.777,-68.362,-73.245,9.766,-166.022,39.064,24.415,34.181
0.7,78.128,-29.298,-107.426,-24.415,92.777,-68.362,-83.011,9.766,-175.788,39.064,24.415,34.181
0.702,83.011,-29.298,-112.309,-24.415,97.66,-68.362,-83.011,9.766,-180.671,39.064,24.415,34.181
0.704,83.011,-29.298,-112.309,-24.415,97.66,-68.362,-83.011,4.883,-180.671,39.064,24.415,34.181
0.706,83.011,-24.415,-107.426,-29.298,92.777,-63.479,-83.011,4.883,-180.671,39.064,24.415,34.181
0.708,83.011,-24.415,-107.426,-29.298,92.777,-63.479,-87.894,4.883,-180.671,39.064,34.181,39.064
0.71,83.011,-24.415,-107.426,-29.298,92.777,-63.479,-87.894,4.883,-180.671,39.064,34.181,39.064
0.712,83.011,-24.415,-107.426,-29.298,92.777,-63.479,-87.894,0.0,-180.671,43.947,34.181,39.064
0.714,83.011,-29.298,-112.309,-24.415,97.66,-68.362,-87.894,0.0,-185.554,43.947,34.181,43.947
0.716,87.894,-29.298,-117.192,-29.298,102.543,-73.245,-97.66,0.0,-185.554,43.947,29.298,43.947
0.718,87.894,-29.298,-117.192,-29.298,102.543,-73.245,-97.66,-4.883,-185.554,43.947,29.298,43.947
0.72,87.894,-34.181,-122.075,-24.415,102.543,-78.128,-97.66,-9.766,-185.554,43.947,29.298,48.83
0.722,87.894,-34.181,-122.075,-24.415,102.543,-78.128,-97.66,-9.766,-195.32,39.064,29.298,48.83
0.724,92.777,-43.947,-136.724,-24.415,112.309,-87.894,-97.66,-9.766,-195.32,39.064,43.947,58.596
0.726,92.777,-43.947,-136.724,-24.415,112.309,-87.894,-102.543,-19.532,-195.32,39.064,43.947,58.596
0.728,92.777,-43.947,-136.724,-24.415,112.309,-87.894,-102.543,-19.532,-195.32,39.064,43.947,63.479
0.73,92.777,-43.947,-136.724,-24.415,112.309,-87.894,-107.426,-24.415,-195.32,39.064,43.947,63.479
0.732,97.66,-43.947,-141.607,-24.415,117.192,-92.777,-112.309,-24.415,-200.203,48.83,39.064,68.362
0.734,97.66,-43.947,-141.607,-24.415,117.192,-92.777,-117.192,-24.415,-200.203,48.83,48.83,73.245
0.736,102.543,-43.947,-146.49,-29.298,122.075,-92.777,-117.192,-34.181,-209.969,48.83,48.83,73.245
0.738,102.543,-43.947,-146.49,-29.298,122.075,-92.777,-122.075,-34.181,-209.969,48.83,58.596,73.245
0.74,112.309,-34.181,-146.49,-39.064,126.958,-87.894,-126.958,-39.064,-219.735,43.947,48.83,73.245
0.742,117.192,-29.298,-146.49,-43.947,131.841,-87.894,-131.841,-43.947,-224.618,43.947,58.596,73.245
0.744,117.192,-29.298,-146.49,-43.947,131.841,-87.894,-136.724,-48.83,-229.501,43.947,63.479,83.011
0.746,117.192,-24.415,-141.607,-43.947,126.958,-83.011,-141.607,-53.713,-234.384,43.947,68.362,87.894
0.748,117.192,-24.415,-141.607,-43.947,126.958,-83.011,-146.49,-58.596,-239.267,43.947,68.362,87.894
0.75,122.075,-19.532,-141.607,-48.83,131.841,-78.128,-151.373,-63.479,-249.033,43.947,73.245,87.894
0.752,122.075,-19.532,-141.607,-48.83,131.841,-78.128,-156.256,-68.362,-253.916,43.947,83.011,87.894
0.754,122.075,-19.532,-141.607,-48.83,131.841,-78.128,-161.139,-73.245,-258.799,43.947,87.894,92.777
0.756,126.958,-14.649,-141.607,-53.713,131.841,-78.128,-170.905,-78.128,-273.448,34.181,78.128,92.777
0.758,131.841,-14.649,-146.49,-58.596,136.724,-78.128,-180.671,-92.777,-278.331,34.181,83.011,97.66
0.76,131.841,-9.766,-141.607,-58.596,136.724,-73.245,-190.437,-102.543,-288.097,29.298,87.894,97.66
0.762,136.724,-4.883,-141.607,-63.479,136.724,-73.245,-195.32,-107.426,-297.863,24.415,87.894,102.543
0.764,136.724,0.0,-136.724,-68.362,136.724,-68.362,-214.852,-117.192,-317.395,19.532,92.777,97.66
0.766,141.607,4.883,-136.724,-73.245,141.607,-63.479,-224.618,-126.958,-332.044,14.649,92.777,97.66
0.768,146.49,4.883,-141.607,-73.245,146.49,-68.362,-229.501,-136.724,-341.81,14.649,97.66,102.543
0.77,146.49,14.649,-131.841,-78.128,141.607,-58.596,-239.267,-146.49,-361.342,9.766,97.66,107.426
0.772,156.256,19.532,-136.724,-87.894,146.49,-58.596,-249.033,-166.022,-375.991,9.766,97.66,112.309
0.774,156.256,24.415,-131.841,-87.894,146.49,-53.713,-258.799,-185.554,-390.64,4.883,102.543,112.309
0.776,161.139,29.298,-131.841,-92.777,146.49,-48.83,-263.682,-190.437,-405.289,0.0,107.426,117.192
0.778,166.022,29.298,-136.724,-97.66,151.373,-53.713,-273.448,-209.969,-419.938,0.0,112.309,122.075
0.78,170.905,34.181,-136.724,-102.543,156.256,-48.83,-288.097,-224.618,-444.353,-14.649,126.958,126.958
0.782,175.788,39.064,-136.724,-107.426,156.256,-48.83,-297.863,-239.267,-463.885,-19.532,131.841,131.841
0.784,175.788,43.947,-131.841,-107.426,156.256,-43.947,-312.512,-253.916,-478.534,-24.415,136.724,136.724
0.786,175.788,48.83,-126.958,-112.309,151.373,-39.064,-327.161,-268.565,-498.066,-29.298,146.49,141.607
0.788,166.022,53.713,-112.309,-107.426,141.607,-29.298,-332.044,-283.214,-517.598,-24.415,151.373,151.373
0.79,175.788,63.479,-112.309,-117.192,146.49,-24.415,-346.693,-297.863,-532.247,-24.415,156.256,161.139
0.792,180.671,68.362,-112.309,-122.075,146.49,-19.532,-351.576,-322.278,-546.896,-29.298,161.139,170.905
0.794,185.554,83.011,-102.543,-131.841,146.49,-9.766,-366.225,-332.044,-561.545,-29.298,166.022,185.554
0.796,190.437,92.777,-97.66,-141.607,146.49,0.0,-380.874,-341.81,-566.428,-39.064,161.139,200.203
0.798,195.32,102.543,-92.777,-146.49,146.49,4.883,-385.757,-356.459,-581.077,-39.064,175.788,205.086
0.8,195.32,112.309,-83.011,-151.373,141.607,14.649,-400.406,-380.874,-590.843,-39.064,185.554,219.735
0.802,200.203,122.075,-78.128,-161.139,141.607,24.415,-410.172,-390.64,-595.726,-39.064,200.203,224.618
0.804,214.852,131.841,-83.011,-170.905,151.373,24.415,-424.821,-405.289,-600.609,-29.298,200.203,244.15
0.806,219.735,141.607,-78.128,-180.671,151.373,34.181,-434.587,-424.821,-600.609,-29.298,209.969,253.916
0.808,224.618,156.256,-68.362,-190.437,146.49,43.947,-444.353,-439.47,-600.609,-29.298,214.852,268.565
0.81,229.501,170.905,-58.596,-200.203,146.49,58.596,-459.002,-454.119,-605.492,-19.532,224.618,278.331
0.812,234.384,185.554,-48.83,-209.969,141.607,68.362,-478.534,-459.002,-590.843,-14.649,234.384,278.331
0.814,239.267,200.203,-39.064,-219.735,141.607,83.011,-488.3,-463.885,-585.96,0.0,244.15,288.097
0.816,244.15,209.969,-34.181,-224.618,141.607,87.894,-502.949,-473.651,-576.194,9.766,253.916,297.863
0.818,244.15,229.501,-14.649,-234.384,131.841,107.426,-522.481,-483.417,-566.428,24.415,263.682,307.629
0.82,249.033,234.384,-14.649,-239.267,131.841,112.309,-532.247,-493.183,-551.779,39.064,268.565,307.629
0.822,249.033,253.916,4.883,-249.033,122.075,131.841,-551.779,-493.183,-537.13,53.713,278.331,317.395
0.824,249.033,268.565,19.532,-258.799,117.192,146.49,-556.662,-498.066,-512.715,68.362,283.214,327.161
0.826,253.916,273.448,19.532,-263.682,117.192,146.49,-566.428,-498.066,-493.183,92.777,292.98,336.927
0.828,253.916,283.214,29.298,-268.565,112.309,156.256,-571.311,-493.183,-463.885,117.192,312.512,341.81
0.83,258.799,292.98,34.181,-273.448,112.309,166.022,-566.428,-483.417,-429.704,136.724,322.278,346.693
0.832,258.799,302.746,43.947,-278.331,107.426,175.788,-566.428,-473.651,-400.406,161.139,332.044,351.576
0.834,258.799,312.512,53.713,-283.214,102.543,185.554,-566.428,-463.885,-356.459,180.671,336.927,361.342
0.836,258.799,322.278,63.479,-288.097,97.66,195.32,-556.662,-439.47,-312.512,209.969,346.693,361.342
0.838,258.799,327.161,68.362,-292.98,97.66,200.203,-551.779,-429.704,-278.331,234.384,356.459,356.459
0.84,258.799,332.044,73.245,-292.98,92.777,205.086,-551.779,-415.055,-234.384,258.799,366.225,351.576
0.842,258.799,332.044,73.245,-292.98,92.777,205.086,-546.896,-395.523,-195.32,283.214,366.225,351.576
0.844,258.799,327.161,68.362,-292.98,97.66,200.203,-542.013,-371.108,-146.49,297.863,361.342,341.81
0.846,253.916,332.044,78.128,-292.98,87.894,205.086,-532.247,-351.576,-102.543,322.278,366.225,341.81
0.848,249.033,332.044,83.011,-288.097,83.011,209.969,-522.481,-317.395,-58.596,341.81,366.225,336.927
0.85,249.033,332.044,83.011,-288.097,83.011,209.969,-512.715,-292.98,-14.649,356.459,366.225,327.161
0.852,239.267,327.161,87.894,-283.214,78.128,209.969,-488.3,-268.565,34.181,380.874,356.459,327.161
0.854,234.384,322.278,87.894,-278.331,73.245,205.086,-473.651,-244.15,83.011,400.406,356.459,317.395
0.856,229.501,312.512,83.011,-268.565,73.245,200.203,-459.002,-214.852,131.841,419.938,346.693,302.746
0.858,229.501,302.746,73.245,-263.682,78.128,190.437,-444.353,-190.437,175.788,429.704,341.81,283.214
0.86,214.852,292.98,78.128,-253.916,68.362,185.554,-415.055,-161.139,214.852,429.704,341.81,283.214
0.862,205.086,288.097,83.011,-244.15,63.479,185.554,-395.523,-136.724,249.033,439.47,332.044,268.565
0.864,195.32,278.331,83.011,-234.384,58.596,180.671,-375.991,-102.543,288.097,449.236,322.278,263.682
0.866,195.32,268.565,73.245,-229.501,63.479,170.905,-356.459,-73.245,317.395,449.236,312.512,253.916
0.868,180.671,249.033,68.362,-214.852,58.596,161.139,-327.161,-53.713,336.927,439.47,312.512,249.033
0.87,180.671,239.267,58.596,-209.969,63.479,151.373,-307.629,-29.298,361.342,439.47,297.863,239.267
0.872,166.022,229.501,63.479,-195.32,53.713,146.49,-283.214,-4.883,375.991,429.704,283.214,234.384
0.874,166.022,219.735,53.713,-190.437,58.596,136.724,-263.682,19.532,395.523,424.821,263.682,224.618
0.876,161.139,209.969,48.83,-185.554,58.596,131.841,-239.267,34.181,405.289,395.523,253.916,205.086
0.878,161.139,190.437,29.298,-175.788,68.362,112.309,-219.735,63.479,415.055,380.874,239.267,200.203
0.88,146.49,185.554,39.064,-166.022,53.713,112.309,-190.437,78.128,424.821,361.342,224.618,185.554
0.882,146.49,166.022,19.532,-156.256,63.479,92.777,-175.788,102.543,429.704,336.927,214.852,175.788
0.884,131.841,161.139,29.298,-146.49,53.713,97.66,-156.256,112.309,429.704,317.395,200.203,166.022
0.886,126.958,151.373,24.415,-136.724,53.713,87.894,-131.841,122.075,424.821,292.98,185.554,161.139
0.888,117.192,136.724,19.532,-126.958,48.83,78.128,-112.309,136.724,419.938,263.682,170.905,151.373
0.89,112.309,126.958,14.649,-117.192,48.83,73.245,-92.777,151.373,415.055,239.267,156.256,146.49
0.892,107.426,112.309,4.883,-107.426,53.713,58.596,-83.011,151.373,400.406,219.735,151.373,136.724
0.894,102.543,102.543,0.0,-102.543,53.713,53.713,-73.245,161.139,385.757,195.32,141.607,126.958
0.896,97.66,97.66,0.0,-97.66,48.83,48.83,-53.713,170.905,366.225,175.788,131.841,117.192
0.898,92.777,78.128,-14.649,-83.011,53.713,34.181,-39.064,180.671,346.693,151.373,117.192,107.426
0.9,87.894,73.245,-14.649,-78.128,53.713,29.298,-34.181,175.788,341.81,126.958,112.309,107.426
0.902,83.011,58.596,-24.415,-68.362,53.713,19.532,-24.415,185.554,322.278,107.426,97.66,97.66
0.904,78.128,48.83,-29.298,-63.479,53.713,9.766,-9.766,190.437,317.395,92.777,92.777,92.777
0.906,73.245,39.064,-34.181,-53.713,53.713,4.883,0.0,195.32,297.863,78.128,78.128,87.894
0.908,83.011,29.298,-53.713,-53.713,68.362,-9.766,9.766,200.203,283.214,58.596,83.011,87.894
0.91,83.011,19.532,-63.479,-48.83,73.245,-19.532,19.532,200.203,268.565,48.83,78.128,83.011
0.912,78.128,9.766,-68.362,-43.947,73.245,-29.298,29.298,200.203,253.916,39.064,63.479,73.245
0.914,78.128,0.0,-78.128,-39.064,78.128,-39.064,39.064,200.203,239.267,29.298,58.596,73.245
0.916,73.245,-9.766,-83.011,-29.298,78.128,-43.947,29.298,190.437,224.618,14.649,63.479,68.362
0.918,73.245,-14.649,-87.894,-29.298,78.128,-48.83,39.064,190.437,209.969,0.0,58.596,63.479
0.92,73.245,-19.532,-92.777,-24.415,83.011,-53.713,43.947,190.437,195.32,-14.649,53.713,58.596
