TIME IN SEC.,I,II,III,AVR,AVL,AVF,V1,V2,V3,V4,V5,V6
0.48,0.0,39.064,39.064,-19.532,-19.532,39.064,9.766,29.298,43.947,39.064,24.415,0.0
0.482,0.0,34.181,34.181,-14.649,-14.649,34.181,14.649,29.298,34.181,34.181,24.415,0.0
0.484,-9.766,29.298,39.064,-9.766,-24.415,34.181,19.532,24.415,24.415,29.298,19.532,-9.766
0.486,-9.766,24.415,34.181,-4.883,-19.532,29.298,24.415,24.415,19.532,24.415,19.532,-9.766
0.488,-14.649,19.532,34.181,0.0,-24.415,24.415,24.415,19.532,9.766,19.532,14.649,-9.766
0.49,-14.649,14.649,29.298,0.0,-19.532,19.532,29.298,19.532,4.883,14.649,14.649,-9.766
0.492,-19.532,9.766,29.298,4.883,-24.415,19.532,34.181,19.532,0.0,9.766,9.766,-9.766
0.494,-19.532,4.883,24.415,4.883,-19.532,14.649,39.064,14.649,0.0,4.883,4.883,-9.766
0.496,-24.415,4.883,29.298,9.766,-24.415,14.649,43.947,14.649,0.0,0.0,4.883,-9.766
0.498,-24.415,0.0,24.415,9.766,-24.415,9.766,48.83,14.649,-9.766,0.0,0.0,-9.766
0.5,-24.415,-9.766,14.649,14.649,-19.532,0.0,53.713,14.649,-9.766,-9.766,-9.766,0.0
0.502,-24.415,-9.766,14.649,14.649,-19.532,0.0,53.713,14.649,-14.649,-9.766,-9.766,0.0
0.504,-24.415,-9.766,14.649,14.649,-19.532,0.0,58.596,14.649,-14.649,-9.766,-14.649,0.0
0.506,-19.532,-9.766,9.766,14.649,-14.649,0.0,53.713,14.649,-19.532,-14.649,-14.649,-9.766
0.508,-19.532,-9.766,9.766,14.649,-14.649,0.0,53.713,19.532,-24.415,-14.649,-14.649,-9.766
0.51,-19.532,-14.649,4.883,14.649,-14.649,-4.883,53.713,19.532,-24.415,-19.532,-14.649,-9.766
0.512,-19.532,-14.649,4.883,14.649,-14.649,-4.883,48.83,19.532,-24.415,-19.532,-14.649,-9.766
0.514,-19.532,-14.649,4.883,14.649,-14.649,-4.883,43.947,19.532,-24.415,-24.415,-19.532,-9.766
0.516,-24.415,-14.649,9.766,19.532,-19.532,-4.883,39.064,19.532,-19.532,-24.415,-19.532,-9.766
0.518,-24.415,-19.532,4.883,19.532,-14.649,-9.766,39.064,19.532,-14.649,-24.415,-19.532,-9.766
0.52,-24.415,-19.532,4.883,19.532,-14.649,-9.766,34.181,19.532,-9.766,-24.415,-19.532,-9.766
0.522,-24.415,-24.415,0.0,24.415,-14.649,-14.649,34.181,19.532,0.0,-24.415,-19.532,-9.766
0.524,-24.415,-24.415,0.0,24.415,-14.649,-14.649,39.064,19.532,4.883,-24.415,-19.532,-9.766
0.526,-29.298,-29.298,0.0,29.298,-14.649,-14.649,39.064,19.532,9.766,-24.415,-19.532,-14.649
0.528,-29.298,-29.298,0.0,29.298,-14.649,-14.649,43.947,24.415,9.766,-24.415,-19.532,-14.649
0.53,-29.298,-29.298,0.0,29.298,-14.649,-14.649,43.947,24.415,9.766,-24.415,-24.415,-19.532
0.532,-29.298,-34.181,-4.883,29.298,-14.649,-19.532,48.83,29.298,4.883,-24.415,-24.415,-19.532
0.534,-29.298,-34.181,-4.883,29.298,-14.649,-19.532,48.83,29.298,4.883,-24.415,-24.415,-19.532
0.536,-24.415,-39.064,-14.649,29.298,-4.883,-29.298,43.947,34.181,4.883,-24.415,-24.415,-24.415
0.538,-24.415,-39.064,-14.649,29.298,-4.883,-29.298,39.064,34.181,0.0,-24.415,-29.298,-24.415
0.54,-24.415,-43.947,-19.532,34.181,-4.883,-34.181,34.181,34.181,0.0,-24.415,-29.298,-24.415
0.542,-19.532,-48.83,-29.298,34.181,4.883,-39.064,29.298,39.064,4.883,-24.415,-29.298,-24.415
0.544,-19.532,-48.83,-29.298,34.181,4.883,-39.064,24.415,39.064,4.883,-24.415,-29.298,-29.298
0.546,-19.532,-48.83,-29.298,34.181,4.883,-39.064,19.532,39.064,4.883,-24.415,-29.298,-29.298
0.548,-19.532,-48.83,-29.298,34.181,4.883,-39.064,14.649,39.064,4.883,-24.415,-34.181,-34.181
0.55,-14.649,-48.83,-34.181,29.298,9.766,-43.947,14.649,39.064,4.883,-24.415,-34.181,-34.181
0.552,-14.649,-48.83,-34.181,29.298,9.766,-43.947,14.649,39.064,4.883,-24.415,-34.181,-39.064
0.554,-14.649,-48.83,-34.181,29.298,9.766,-43.947,14.649,39.064,4.883,-24.415,-34.181,-43.947
0.556,-14.649,-48.83,-34.181,29.298,9.766,-43.947,14.649,39.064,4.883,-24.415,-34.181,-43.947
0.558,-14.649,-48.83,-34.181,29.298,9.766,-43.947,19.532,39.064,4.883,-24.415,-34.181,-43.947
0.56,-9.766,-48.83,-39.064,29.298,14.649,-43.947,19.532,39.064,4.883,-24.415,-34.181,-43.947
0.562,-9.766,-48.83,-39.064,29.298,14.649,-43.947,24.415,39.064,4.883,-24.415,-29.298,-48.83
0.564,-9.766,-48.83,-39.064,29.298,14.649,-43.947,24.415,39.064,4.883,-19.532,-29.298,-48.83
0.566,-9.766,-48.83,-39.064,29.298,14.649,-43.947,24.415,39.064,4.883,-19.532,-29.298,-48.83
0.568,-9.766,-43.947,-34.181,24.415,9.766,-39.064,24.415,34.181,4.883,-19.532,-29.298,-48.83
0.57,0.0,-43.947,-43.947,19.532,19.532,-43.947,19.532,34.181,9.766,-14.649,-29.298,-48.83
0.572,0.0,-39.064,-39.064,19.532,19.532,-39.064,14.649,29.298,9.766,-14.649,-24.415,-48.83
0.574,0.0,-39.064,-39.064,19.532,19.532,-39.064,9.766,29.298,9.766,-14.649,-24.415,-48.83
0.576,0.0,-39.064,-39.064,19.532,19.532,-39.064,4.883,24.415,9.766,-14.649,-24.415,-53.713
0.578,0.0,-34.181,-34.181,14.649,14.649,-34.181,0.0,19.532,9.766,-9.766,-19.532,-53.713
0.58,4.883,-34.181,-39.064,14.649,19.532,-34.181,-9.766,19.532,4.883,-9.766,-14.649,-53.713
0.582,4.883,-34.181,-39.064,14.649,19.532,-34.181,-14.649,14.649,4.883,-9.766,-14.649,-53.713
0.584,4.883,-34.181,-39.064,14.649,19.532,-34.181,-19.532,14.649,0.0,-9.766,-9.766,-53.713
0.586,4.883,-34.181,-39.064,14.649,19.532,-34.181,-24.415,9.766,-14.649,-9.766,-9.766,-53.713
0.588,9.766,-34.181,-43.947,9.766,24.415,-39.064,-29.298,9.766,-19.532,-9.766,0.0,-53.713
0.59,4.883,-34.181,-39.064,14.649,19.532,-34.181,-29.298,9.766,-24.415,-9.766,0.0,-48.83
0.592,4.883,-34.181,-39.064,14.649,19.532,-34.181,-29.298,9.766,-24.415,-9.766,4.883,-48.83
0.594,4.883,-34.181,-39.064,14.649,19.532,-34.181,-24.415,9.766,-29.298,-9.766,4.883,-48.83
0.596,4.883,-34.181,-39.064,14.649,19.532,-34.181,-24.415,9.766,-34.181,-9.766,4.883,-48.83
0.598,4.883,-34.181,-39.064,14.649,19.532,-34.181,-19.532,9.766,-34.181,0.0,4.883,-48.83
0.6,4.883,-34.181,-39.064,14.649,19.532,-34.181,-14.649,9.766,-39.064,0.0,9.766,-48.83
0.602,0.0,-29.298,-29.298,14.649,14.649,-29.298,-9.766,4.883,-39.064,0.0,9.766,-48.83
0.604,0.0,-29.298,-29.298,14.649,14.649,-29.298,0.0,4.883,-39.064,4.883,9.766,-48.83
0.606,0.0,-29.298,-29.298,14.649,14.649,-29.298,0.0,4.883,-39.064,4.883,14.649,-43.947
0.608,0.0,-24.415,-24.415,9.766,9.766,-24.415,0.0,4.883,-39.064,4.883,14.649,-43.947
0.61,0.0,-24.415,-24.415,9.766,9.766,-24.415,0.0,0.0,-34.181,4.883,19.532,-39.064
0.612,0.0,-24.415,-24.415,9.766,9.766,-24.415,0.0,0.0,-34.181,9.766,19.532,-39.064
0.614,0.0,-19.532,-19.532,9.766,9.766,-19.532,0.0,0.0,-34.181,9.766,19.532,-34.181
0.616,0.0,-19.532,-19.532,9.766,9.766,-19.532,0.0,0.0,-34.181,9.766,19.532,-34.181
0.618,0.0,-19.532,-19.532,9.766,9.766,-19.532,0.0,-9.766,-34.181,9.766,19.532,-34.181
0.62,0.0,-19.532,-19.532,9.766,9.766,-19.532,0.0,-9.766,-34.181,9.766,19.532,-29.298
0.622,0.0,-19.532,-19.532,9.766,9.766,-19.532,-9.766,-14.649,-34.181,9.766,19.532,-29.298
0.624,0.0,-19.532,-19.532,9.766,9.766,-19.532,-9.766,-14.649,-39.064,9.766,19.532,-24.415
0.626,0.0,-19.532,-19.532,9.766,9.766,-19.532,-14.649,-14.649,-39.064,9.766,24.415,-24.415
0.628,0.0,-19.532,-19.532,9.766,9.766,-19.532,-14.649,-14.649,-43.947,9.766,24.415,-19.532
0.63,-9.766,-19.532,-9.766,14.649,0.0,-14.649,-14.649,-14.649,-43.947,4.883,24.415,-19.532
0.632,-9.766,-19.532,-9.766,14.649,0.0,-14.649,-14.649,-14.649,-48.83,4.883,24.415,-19.532
0.634,-9.766,-19.532,-9.766,14.649,0.0,-14.649,-14.649,-14.649,-53.713,4.883,29.298,-14.649
0.636,-9.766,-14.649,-4.883,9.766,-4.883,-9.766,-9.766,-14.649,-53.713,4.883,29.298,-14.649
0.638,-9.766,-19.532,-9.766,14.649,0.0,-14.649,-9.766,-9.766,-58.596,4.883,29.298,-14.649
0.64,-14.649,-19.532,-4.883,14.649,-4.883,-14.649,-9.766,-9.766,-58.596,4.883,29.298,-14.649
0.642,-14.649,-19.532,-4.883,14.649,-4.883,-14.649,-9.766,-9.766,-58.596,4.883,29.298,-14.649
0.644,-14.649,-19.532,-4.883,14.649,-4.883,-14.649,-9.766,-9.766,-58.596,4.883,29.298,-14.649
0.646,-14.649,-19.532,-4.883,14.649,-4.883,-14.649,-9.766,0.0,-58.596,9.766,29.298,-14.649
0.648,-14.649,-24.415,-9.766,19.532,-4.883,-19.532,-9.766,0.0,-58.596,9.766,29.298,-9.766
0.65,-14.649,-24.415,-9.766,19.532,-4.883,-19.532,-9.766,0.0,-58.596,9.766,29.298,-9.766
0.652,-14.649,-24.415,-9.766,19.532,-4.883,-19.532,-9.766,-9.766,-58.596,4.883,29.298,-9.766
0.654,-9.766,-24.415,-14.649,14.649,0.0,-19.532,-14.649,-9.766,-58.596,4.883,29.298,-9.766
0.656,-9.766,-24.415,-14.649,14.649,0.0,-19.532,-14.649,-9.766,-58.596,0.0,29.298,0.0
0.658,-9.766,-24.415,-14.649,14.649,0.0,-19.532,-14.649,-9.766,-58.596,0.0,24.415,0.0
0.66,0.0,-24.415,-24.415,9.766,9.766,-24.415,-14.649,-9.766,-53.713,0.0,24.415,0.0
0.662,-9.766,-24.415,-14.649,14.649,0.0,-19.532,-14.649,-9.766,-48.83,0.0,24.415,0.0
0.664,-9.766,-24.415,-14.649,14.649,0.0,-19.532,-14.649,-9.766,-48.83,0.0,19.532,0.0
0.666,-9.766,-24.415,-14.649,14.649,0.0,-19.532,-14.649,-9.766,-43.947,4.883,19.532,0.0
0.668,-9.766,-24.415,-14.649,14.649,0.0,-19.532,-14.649,-9.766,-43.947,4.883,19.532,-9.766
0.67,-9.766,-24.415,-14.649,14.649,0.0,-19.532,-14.649,-9.766,-39.064,4.883,19.532,-9.766
0.672,-14.649,-24.415,-9.766,19.532,-4.883,-19.532,-14.649,-9.766,-34.181,9.766,19.532,-9.766
0.674,-9.766,-24.415,-14.649,14.649,0.0,-19.532,-14.649,-14.649,-34.181,4.883,19.532,-14.649
0.676,-9.766,-24.415,-14.649,14.649,0.0,-19.532,-19.532,-14.649,-34.181,4.883,19.532,-19.532
0.678,-9.766,-24.415,-14.649,14.649,0.0,-19.532,-19.532,-14.649,-34.181,9.766,14.649,-24.415
0.68,-9.766,-24.415,-14.649,14.649,0.0,-19.532,-19.532,-14.649,-34.181,9.766,14.649,-29.298
0.682,-9.766,-24.415,-14.649,14.649,0.0,-19.532,-19.532,-14.649,-34.181,9.766,14.649,-34.181
0.684,-9.766,-24.415,-14.649,14.649,0.0,-19.532,-24.415,-14.649,-34.181,9.766,14.649,-34.181
0.686,-14.649,-24.415,-9.766,19.532,-4.883,-19.532,-24.415,-14.649,-34.181,14.649,14.649,-39.064
0.688,-14.649,-24.415,-9.766,19.532,-4.883,-19.532,-24.415,-14.649,-34.181,14.649,14.649,-39.064
0.69,-14.649,-24.415,-9.766,19.532,-4.883,-19.532,-24.415,-14.649,-34.181,14.649,9.766,-39.064
0.692,-14.649,-24.415,-9.766,19.532,-4.883,-19.532,-24.415,-14.649,-34.181,14.649,9.766,-39.064
0.694,-14.649,-29.298,-14.649,19.532,0.0,-24.415,-29.298,-14.649,-34.181,14.649,9.766,-39.064
0.696,-14.649,-29.298,-14.649,19.532,0.0,-24.415,-29.298,-14.649,-34.181,14.649,9.766,-39.064
0.698,-14.649,-29.298,-14.649,19.532,0.0,-24.415,-29.298,-19.532,-34.181,14.649,9.766,-39.064
0.7,-14.649,-29.298,-14.649,19.532,0.0,-24.415,-29.298,-19.532,-34.181,19.532,9.766,-39.064
0.702,-14.649,-29.298,-14.649,19.532,0.0,-24.415,-29.298,-19.532,-34.181,19.532,14.649,-39.064
0.704,-14.649,-29.298,-14.649,19.532,0.0,-24.415,-29.298,-19.532,-34.181,19.532,14.649,-39.064
0.706,-14.649,-29.298,-14.649,19.532,0.0,-24.415,-29.298,-19.532,-34.181,19.532,14.649,-39.064
0.708,-14.649,-29.298,-14.649,19.532,0.0,-24.415,-29.298,-19.532,-34.181,24.415,14.649,-34.181
0.71,-14.649,-29.298,-14.649,19.532,0.0,-24.415,-29.298,-14.649,-34.181,24.415,14.649,-29.298
0.712,-14.649,-29.298,-14.649,19.532,0.0,-24.415,-29.298,-14.649,-39.064,24.415,14.649,-29.298
0.714,-19.532,-34.181,-14.649,24.415,-4.883,-24.415,-29.298,-14.649,-39.064,24.415,14.649,-24.415
0.716,-19.532,-34.181,-14.649,24.415,-4.883,-24.415,-29.298,-14.649,-39.064,24.415,14.649,-24.415
0.718,-19.532,-34.181,-14.649,24.415,-4.883,-24.415,-24.415,-19.532,-39.064,24.415,14.649,-19.532
0.72,-19.532,-34.181,-14.649,24.415,-4.883,-24.415,-24.415,-19.532,-43.947,29.298,14.649,-19.532
0.722,-19.532,-34.181,-14.649,24.415,-4.883,-24.415,-24.415,-19.532,-43.947,29.298,14.649,-19.532
0.724,-19.532,-39.064,-19.532,29.298,0.0,-29.298,-24.415,-19.532,-48.83,29.298,14.649,-14.649
0.726,-19.532,-39.064,-19.532,29.298,0.0,-29.298,-29.298,-24.415,-48.83,24.415,14.649,-14.649
0.728,-19.532,-39.064,-19.532,29.298,0.0,-29.298,-29.298,-24.415,-53.713,24.415,14.649,-14.649
0.73,-19.532,-39.064,-19.532,29.298,0.0,-29.298,-29.298,-24.415,-53.713,19.532,9.766,-14.649
0.732,-19.532,-39.064,-19.532,29.298,0.0,-29.298,-34.181,-24.415,-58.596,19.532,9.766,-14.649
0.734,-19.532,-39.064,-19.532,29.298,0.0,-29.298,-34.181,-24.415,-58.596,14.649,9.766,-9.766
0.736,-19.532,-39.064,-19.532,29.298,0.0,-29.298,-34.181,-24.415,-58.596,14.649,9.766,-14.649
0.738,-19.532,-39.064,-19.532,29.298,0.0,-29.298,-39.064,-24.415,-58.596,9.766,4.883,-14.649
0.74,-19.532,-39.064,-19.532,29.298,0.0,-29.298,-39.064,-24.415,-58.596,9.766,4.883,-14.649
0.742,-19.532,-39.064,-19.532,29.298,0.0,-29.298,-39.064,-24.415,-58.596,9.766,4.883,-14.649
0.744,-19.532,-39.064,-19.532,29.298,0.0,-29.298,-39.064,-24.415,-63.479,9.766,4.883,-19.532
0.746,-19.532,-39.064,-19.532,29.298,0.0,-29.298,-43.947,-24.415,-63.479,9.766,4.883,-19.532
0.748,-19.532,-39.064,-19.532,29.298,0.0,-29.298,-43.947,-24.415,-63.479,4.883,4.883,-19.532
0.75,-19.532,-39.064,-19.532,29.298,0.0,-29.298,-43.947,-24.415,-63.479,4.883,0.0,-19.532
0.752,-24.415,-39.064,-14.649,29.298,-4.883,-29.298,-39.064,-24.415,-58.596,4.883,0.0,-19.532
0.754,-24.415,-39.064,-14.649,29.298,-4.883,-29.298,-39.064,-24.415,-58.596,4.883,0.0,-19.532
0.756,-24.415,-39.064,-14.649,29.298,-4.883,-29.298,-43.947,-24.415,-58.596,4.883,0.0,-24.415
0.758,-24.415,-39.064,-14.649,29.298,-4.883,-29.298,-43.947,-24.415,-58.596,4.883,0.0,-29.298
0.76,-24.415,-39.064,-14.649,29.298,-4.883,-29.298,-43.947,-24.415,-58.596,0.0,0.0,-29.298
0.762,-24.415,-39.064,-14.649,29.298,-4.883,-29.298,-39.064,-24.415,-58.596,0.0,0.0,-34.181
0.764,-24.415,-39.064,-14.649,29.298,-4.883,-29.298,-39.064,-24.415,-58.596,0.0,0.0,-39.064
0.766,-19.532,-39.064,-19.532,29.298,0.0,-29.298,-39.064,-24.415,-58.596,0.0,-9.766,-43.947
0.768,-19.532,-39.064,-19.532,29.298,0.0,-29.298,-34.181,-24.415,-58.596,0.0,-9.766,-43.947
0.77,-19.532,-39.064,-19.532,29.298,0.0,-29.298,-29.298,-19.532,-58.596,0.0,-9.766,-43.947
0.772,-14.649,-39.064,-24.415,24.415,4.883,-34.181,-24.415,-19.532,-58.596,0.0,-9.766,-48.83
0.774,-14.649,-39.064,-24.415,24.415,4.883,-34.181,-19.532,-14.649,-58.596,0.0,-14.649,-53.713
0.776,-9.766,-39.064,-29.298,24.415,9.766,-34.181,-14.649,-9.766,-58.596,0.0,-14.649,-53.713
0.778,-9.766,-39.064,-29.298,24.415,9.766,-34.181,-14.649,-9.766,-58.596,0.0,-14.649,-58.596
0.78,0.0,-34.181,-34.181,14.649,14.649,-34.181,-14.649,0.0,-53.713,4.883,-14.649,-58.596
0.782,0.0,-29.298,-29.298,14.649,14.649,-29.298,-14.649,0.0,-53.713,4.883,-14.649,-58.596
0.784,4.883,-19.532,-24.415,4.883,14.649,-19.532,-19.532,0.0,-48.83,9.766,-9.766,-53.713
0.786,4.883,-9.766,-14.649,0.0,9.766,-9.766,-24.415,0.0,-43.947,14.649,-9.766,-48.83
0.788,9.766,4.883,-4.883,-4.883,9.766,0.0,-29.298,-9.766,-43.947,19.532,0.0,-48.83
0.79,9.766,14.649,4.883,-9.766,4.883,9.766,-39.064,-9.766,-39.064,24.415,4.883,-43.947
0.792,14.649,24.415,9.766,-19.532,4.883,19.532,-53.713,-14.649,-34.181,29.298,9.766,-39.064
0.794,24.415,34.181,9.766,-29.298,9.766,24.415,-63.479,-14.649,-29.298,34.181,14.649,-34.181
0.796,29.298,43.947,14.649,-34.181,9.766,29.298,-73.245,-19.532,-29.298,39.064,14.649,-34.181
0.798,34.181,48.83,14.649,-39.064,9.766,34.181,-87.894,-19.532,-24.415,43.947,19.532,-29.298
0.8,39.064,53.713,14.649,-43.947,14.649,34.181,-97.66,-24.415,-24.415,43.947,19.532,-29.298
0.802,39.064,58.596,19.532,-48.83,9.766,39.064,-107.426,-29.298,-19.532,48.83,24.415,-24.415
0.804,43.947,63.479,19.532,-53.713,14.649,43.947,-117.192,-34.181,-19.532,53.713,24.415,-24.415
0.806,43.947,68.362,24.415,-53.713,9.766,48.83,-122.075,-34.181,-19.532,53.713,24.415,-24.415
0.808,43.947,73.245,29.298,-58.596,9.766,53.713,-131.841,-39.064,-14.649,53.713,29.298,-19.532
0.81,48.83,78.128,29.298,-63.479,9.766,53.713,-131.841,-43.947,-14.649,58.596,29.298,-19.532
0.812,48.83,78.128,29.298,-63.479,9.766,53.713,-131.841,-43.947,-9.766,58.596,29.298,-19.532
0.814,53.713,83.011,29.298,-68.362,14.649,58.596,-131.841,-43.947,0.0,58.596,29.298,-19.532
0.816,53.713,78.128,24.415,-63.479,14.649,53.713,-126.958,-43.947,9.766,63.479,29.298,-14.649
0.818,58.596,73.245,14.649,-63.479,24.415,43.947,-122.075,-43.947,14.649,58.596,29.298,-19.532
0.82,58.596,63.479,4.883,-58.596,29.298,34.181,-117.192,-39.064,14.649,58.596,29.298,-19.532
0.822,58.596,53.713,-4.883,-53.713,34.181,24.415,-107.426,-34.181,14.649,58.596,24.415,-19.532
0.824,58.596,43.947,-14.649,-48.83,39.064,14.649,-102.543,-34.181,14.649,53.713,24.415,-24.415
0.826,58.596,34.181,-24.415,-43.947,43.947,4.883,-97.66,-29.298,9.766,48.83,19.532,-24.415
0.828,53.713,24.415,-29.298,-39.064,43.947,0.0,-92.777,-29.298,0.0,43.947,14.649,-29.298
0.83,53.713,14.649,-39.064,-34.181,48.83,-9.766,-87.894,-24.415,-9.766,39.064,9.766,-29.298
0.832,48.83,4.883,-43.947,-24.415,48.83,-19.532,-78.128,-24.415,-19.532,34.181,4.883,-34.181
0.834,48.83,0.0,-48.83,-24.415,48.83,-24.415,-73.245,-24.415,-24.415,29.298,0.0,-34.181
0.836,43.947,-9.766,-53.713,-14.649,48.83,-29.298,-68.362,-19.532,-29.298,24.415,0.0,-39.064
0.838,39.064,-19.532,-58.596,-9.766,48.83,-39.064,-63.479,-14.649,-29.298,19.532,-9.766,-39.064
0.84,29.298,-24.415,-53.713,0.0,39.064,-39.064,-53.713,-14.649,-29.298,19.532,-14.649,-43.947
0.842,24.415,-29.298,-53.713,0.0,39.064,-39.064,-48.83,-9.766,-29.298,14.649,-14.649,-43.947
0.844,19.532,-34.181,-53.713,4.883,34.181,-43.947,-39.064,0.0,-29.298,14.649,-19.532,-48.83
0.846,9.766,-39.064,-48.83,14.649,29.298,-43.947,-34.181,0.0,-24.415,9.766,-19.532,-48.83
0.848,4.883,-43.947,-48.83,19.532,24.415,-43.947,-29.298,4.883,-24.415,9.766,-24.415,-53.713
0.85,-9.766,-43.947,-34.181,24.415,9.766,-39.064,-24.415,4.883,-19.532,9.766,-24.415,-53.713
0.852,-14.649,-48.83,-34.181,29.298,9.766,-43.947,-19.532,4.883,-19.532,4.883,-24.415,-53.713
0.854,-19.532,-48.83,-29.298,34.181,4.883,-39.064,-19.532,0.0,-24.415,0.0,-29.298,-58.596
0.856,-19.532,-48.83,-29.298,34.181,4.883,-39.064,-19.532,-9.766,-24.415,0.0,-29.298,-58.596
0.858,-24.415,-48.83,-24.415,34.181,0.0,-39.064,-19.532,-9.766,-29.298,-9.766,-29.298,-63.479
0.86,-24.415,-48.83,-24.415,34.181,0.0,-39.064,-19.532,-14.649,-34.181,-9.766,-29.298,-63.479
0.862,-24.415,-48.83,-24.415,34.181,0.0,-39.064,-19.532,-19.532,-34.181,-9.766,-29.298,-63.479
0.864,-24.415,-48.83,-24.415,34.181,0.0,-39.064,-19.532,-19.532,-39.064,-9.766,-29.298,-63.479
0.866,-24.415,-48.83,-24.415,34.181,0.0,-39.064,-19.532,-19.532,-39.064,-9.766,-34.181,-68.362
0.868,-24.415,-48.83,-24.415,34.181,0.0,-39.064,-19.532,-19.532,-39.064,-9.766,-29.298,-63.479
0.87,-24.415,-53.713,-29.298,39.064,0.0,-43.947,-19.532,-19.532,-39.064,-9.766,-29.298,-63.479
0.872,-24.415,-53.713,-29.298,39.064,0.0,-43.947,-19.532,-19.532,-39.064,-9.766,-29.298,-63.479
0.874,-24.415,-53.713,-29.298,39.064,0.0,-43.947,-14.649,-19.532,-39.064,-9.766,-29.298,-58.596
0.876,-24.415,-53.713,-29.298,39.064,0.0,-43.947,-14.649,-19.532,-39.064,-9.766,-29.298,-58.596
0.878,-24.415,-53.713,-29.298,39.064,0.0,-43.947,-14.649,-19.532,-39.064,-9.766,-29.298,-58.596
0.88,-24.415,-53.713,-29.298,39.064,0.0,-43.947,-14.649,-19.532,-39.064,0.0,-29.298,-53.713
0.882,-24.415,-53.713,-29.298,39.064,0.0,-43.947,-14.649,-19.532,-39.064,0.0,-29.298,-53.713
0.884,-24.415,-53.713,-29.298,39.064,0.0,-43.947,-14.649,-19.532,-34.181,0.0,-24.415,-48.83
0.886,-24.415,-53.713,-29.298,39.064,0.0,-43.947,-14.649,-24.415,-34.181,0.0,-24.415,-48.83
0.888,-24.415,-53.713,-29.298,39.064,0.0,-43.947,-14.649,-24.415,-34.181,0.0,-24.415,-48.83
0.89,-24.415,-53.713,-29.298,39.064,0.0,-43.947,-14.649,-24.415,-34.181,0.0,-24.415,-43.947
0.892,-24.415,-53.713,-29.298,39.064,0.0,-43.947,-14.649,-24.415,-34.181,0.0,-24.415,-43.947
0.894,-24.415,-53.713,-29.298,39.064,0.0,-43.947,-14.649,-24.415,-34.181,0.0,-24.415,-43.947
0.896,-24.415,-53.713,-29.298,39.064,0.0,-43.947,-14.649,-24.415,-34.181,0.0,-24.415,-43.947
0.898,-29.298,-53.713,-24.415,39.064,-4.883,-39.064,-14.649,-24.415,-34.181,0.0,-24.415,-43.947
0.9,-29.298,-53.713,-24.415,39.064,-4.883,-39.064,-9.766,-24.415,-29.298,4.883,-19.532,-43.947
0.902,-29.298,-53.713,-24.415,39.064,-4.883,-39.064,-9.766,-19.532,-29.298,4.883,-19.532,-43.947
0.904,-34.181,-53.713,-19.532,43.947,-9.766,-39.064,-9.766,-14.649,-24.415,4.883,-19.532,-43.947
0.906,-34.181,-53.713,-19.532,43.947,-9.766,-39.064,0.0,-9.766,-14.649,4.883,-19.532,-43.947
0.908,-39.064,-53.713,-14.649,43.947,-14.649,-34.181,4.883,9.766,9.766,9.766,-19.532,-43.947
0.91,-43.947,-48.83,-4.883,43.947,-19.532,-29.298,14.649,34.181,39.064,19.532,-19.532,-43.947
0.912,-48.83,-39.064,9.766,43.947,-29.298,-14.649,29.298,63.479,87.894,34.181,-19.532,-43.947
0.914,-53.713,-29.298,24.415,39.064,-39.064,-4.883,48.83,102.543,146.49,58.596,-19.532,-43.947
0.916,-53.713,-19.532,34.181,34.181,-43.947,4.883,73.245,156.256,229.501,87.894,-14.649,-43.947
0.918,-53.713,4.883,58.596,24.415,-53.713,29.298,97.66,214.852,317.395,126.958,-9.766,-43.947
0.92,-43.947,24.415,68.362,9.766,-53.713,43.947,117.192,273.448,415.055,170.905,4.883,-43.947
0.922,-29.298,43.947,73.245,-4.883,-48.83,58.596,131.841,327.161,507.832,229.501,19.532,-39.064
0.924,0.0,73.245,73.245,-34.181,-34.181,73.245,131.841,371.108,590.843,292.98,43.947,-29.298
0.926,34.181,112.309,78.128,-73.245,-19.532,97.66,122.075,395.523,668.971,366.225,83.011,-9.766
0.928,78.128,156.256,78.128,-117.192,0.0,117.192,97.66,395.523,722.684,449.236,131.841,19.532
0.93,136.724,209.969,73.245,-170.905,34.181,141.607,53.713,375.991,756.865,537.13,195.32,58.596
0.932,205.086,263.682,58.596,-234.384,73.245,161.139,-9.766,327.161,756.865,634.79,278.331,107.426
0.934,273.448,322.278,48.83,-297.863,112.309,185.554,-78.128,258.799,727.567,717.801,361.342,161.139
0.936,351.576,375.991,24.415,-361.342,166.022,200.203,-161.139,175.788,668.971,786.163,449.236,224.618
0.938,429.704,434.587,4.883,-429.704,214.852,219.735,-249.033,83.011,571.311,834.993,527.364,283.214
0.94,498.066,483.417,-14.649,-488.3,258.799,234.384,-327.161,-24.415,449.236,839.876,590.843,336.927
0.942,542.013,522.481,-19.532,-532.247,283.214,253.916,-400.406,-131.841,292.98,791.046,639.673,385.757
0.944,556.662,546.896,-9.766,-551.779,283.214,268.565,-463.885,-249.033,122.075,703.152,659.205,429.704
